,country,date,diff_factor,unemployment_level_oecd,active_pop_oecd,vacancy_stock_oecd,vacancy_stock_factored_v1,vacancy_stock_lm_v2,unemployment_rate_oecd,vacancy_rate_oecd,vacancy_rate_factored_v1,vacancy_rate_lm_v2,vacancy_stock_eurostat,effective_unemployment_rate_lm_v2,unemployment_gap_lm_v2,tightness_lm_v2
910,Sweden,01.10.79,1.455856518,100430.5829,4267161.909,56971.06,82941.68902,72324.26112,2.353568602,1.33510425,1.943720224,1.694903138,NA,1.997265834,0.356302768,0.720141804
911,Sweden,01.01.80,1.455856518,98339.70345,4271554.746,58171.43,84689.25551,73378.97,2.3021993,1.361832716,1.982633035,1.717851564,NA,1.988677115,0.313522185,0.746178475
912,Sweden,01.04.80,1.455856518,109128.9052,4281447.999,56794.06,82684.00242,72168.73952,2.548878444,1.326515235,1.931215851,1.68561523,NA,2.072782749,0.476095696,0.661316444
913,Sweden,01.07.80,1.455856518,102849.2529,4273467.035,53804.7,78331.92318,69542.12895,2.40669349,1.259040951,1.832982975,1.627299998,NA,1.978992751,0.427700738,0.676155898
914,Sweden,01.10.80,1.455856518,118185.4654,4291330.69,47072.48,68530.77681,63626.84268,2.754051691,1.096920359,1.596958654,1.482683281,NA,2.020739072,0.733312619,0.538364362
915,Sweden,01.01.81,1.455856518,120248.5756,4313485.874,40185.13,58503.78343,57575.25095,2.787735468,0.931616126,1.356299409,1.334773142,NA,1.928987929,0.858747539,0.478801937
916,Sweden,01.04.81,1.455856518,127795.9477,4310590.074,30232.32,44013.92012,48830.18315,2.964697305,0.701349919,1.021064851,1.132795796,NA,1.832592875,1.13210443,0.382094926
917,Sweden,01.07.81,1.455856518,136392.6517,4317595.017,25495.78,37118.19749,44668.40739,3.15899595,0.590508834,0.859696135,1.034566864,NA,1.807814298,1.351181652,0.327498636
918,Sweden,01.10.81,1.455856518,164008.7937,4314300.37,24217.77,35257.5983,43545.47989,3.801515418,0.561337133,0.817226324,1.009328887,NA,1.958820901,1.842694517,0.265506982
919,Sweden,01.01.82,1.455856518,165636.1145,4315228.122,21994.8,32021.27294,41592.26031,3.838409229,0.509701906,0.742052842,0.963848472,NA,1.923446092,1.914963137,0.25110623
920,Sweden,01.04.82,1.455856518,163990.8905,4319964.5,20261.18,29497.37096,40069.00964,3.796116624,0.46901265,0.682815124,0.927530993,NA,1.876437002,1.919679622,0.244336801
921,Sweden,01.07.82,1.455856518,183977.1798,4335826.744,18668.96,27179.3271,38670.00053,4.243185687,0.4305744,0.626854547,0.891871443,NA,1.945347306,2.297838381,0.210189115
922,Sweden,01.10.82,1.455856518,172573.5141,4333592.293,18541.73,26994.09847,38558.20949,3.982227731,0.427860508,0.622903509,0.889751663,NA,1.882337309,2.099890422,0.223430633
923,Sweden,01.01.83,1.455856518,183704.2638,4344989.128,19664.72,28629.01078,39544.92819,4.227956811,0.452583871,0.658897179,0.910127207,NA,1.9616265,2.266330312,0.215264074
924,Sweden,01.04.83,1.455856518,193543.5528,4354910.962,19760.55,28768.52551,39629.12952,4.444259698,0.453753249,0.660599626,0.909987136,NA,2.011024404,2.433235294,0.204755617
925,Sweden,01.07.83,1.455856518,195686.6278,4361076.408,20587.79,29972.86826,40355.98655,4.487117618,0.47208047,0.687281429,0.925367565,NA,2.037702898,2.44941472,0.206227615
926,Sweden,01.10.83,1.455856518,187694.6816,4353891.737,23186.94,33756.85773,42639.73787,4.310963454,0.532556651,0.775326071,0.979347684,NA,2.054734064,2.25622939,0.227176058
927,Sweden,01.01.84,1.455856518,176487.8286,4353649.341,24835.79,36157.34674,44088.5051,4.053790619,0.570459126,0.830506637,1.012679287,NA,2.026126796,2.027663823,0.249810457
928,Sweden,01.04.84,1.455856518,174340.2402,4364761.832,27838,40528.13374,46726.40636,3.994266969,0.637789668,0.928530245,1.070537366,NA,2.067852036,1.926414934,0.268018481
929,Sweden,01.07.84,1.455856518,168893.7472,4392445.998,30816.35,44864.184,49343.34295,3.845095586,0.70157607,1.021394094,1.123368232,NA,2.078330636,1.766764951,0.292156126
930,Sweden,01.10.84,1.455856518,166129.6207,4398317.748,32643.2,47523.81548,50948.51045,3.777117302,0.742174665,1.080499823,1.158363569,NA,2.091715822,1.685401481,0.306679268
931,Sweden,01.01.85,1.455856518,165533.1981,4404932.534,34717.23,50543.30557,52770.86343,3.757905411,0.788144421,1.147425192,1.197994816,NA,2.121780197,1.636125214,0.318793233
932,Sweden,01.04.85,1.455856518,162649.5606,4402547.651,36214.66,52723.3488,54086.585,3.694441799,0.822584169,1.197564524,1.228529236,NA,2.130429478,1.564012321,0.332534467
933,Sweden,01.07.85,1.455856518,155263.2926,4415894.158,36777.67,53543.01058,54581.27551,3.51601028,0.832847634,1.212506656,1.236018653,NA,2.084671267,1.431339013,0.351540114
934,Sweden,01.10.85,1.455856518,150134.8548,4424011.717,37690.43,54871.85817,55383.27495,3.393636012,0.851951405,1.240319006,1.25187903,NA,2.061169997,1.332466014,0.368890189
935,Sweden,01.01.86,1.455856518,154205.9793,4426993.038,40074.19,58342.2707,57477.77317,3.483311991,0.905223696,1.317875818,1.298347946,NA,2.126629015,1.356682976,0.372733751
936,Sweden,01.04.86,1.455856518,148692.4908,4433078.708,38695.2,56334.65912,56266.11927,3.354158601,0.872874193,1.270779583,1.269233483,NA,2.063300851,1.29085775,0.378405923
937,Sweden,01.07.86,1.455856518,146497.419,4444449.53,38637.31,56250.37959,56215.25404,3.296188156,0.86933848,1.265632093,1.264841769,NA,2.041851233,1.254336923,0.383728631
938,Sweden,01.10.86,1.455856518,147817.2041,4435560.075,38593.3,56186.30735,56176.58452,3.332548801,0.870088542,1.266724075,1.266504873,NA,2.054431624,1.278117177,0.380040908
939,Sweden,01.01.87,1.455856518,136381.2058,4439832.099,42234.48,61487.34298,59375.91877,3.07176494,0.951263,1.384902438,1.33734604,NA,2.026823298,1.044941643,0.43536731
940,Sweden,01.04.87,1.455856518,132033.8155,4454262.194,45700.47,66533.32711,62421.32178,2.964212923,1.025994161,1.493700286,1.401384092,NA,2.038136608,0.926076314,0.472767689
941,Sweden,01.07.87,1.455856518,126891.1793,4462624.308,47603.76,69304.24426,64093.65353,2.843420609,1.06672121,1.552993026,1.43623234,NA,2.020844535,0.822576074,0.505107241
942,Sweden,01.10.87,1.455856518,118454.8273,4473966.326,49027.95,71377.66056,65345.02255,2.647646824,1.095849777,1.59540004,1.460561341,NA,1.966481781,0.681165043,0.551645079
943,Sweden,01.01.88,1.455856518,116983.7061,4492081.494,49443.32,71982.37968,65709.9887,2.604220476,1.100677271,1.602428179,1.462796007,NA,1.951779525,0.652440951,0.56170206
944,Sweden,01.04.88,1.455856518,109843.4248,4496846.565,52270.32,76098.08606,68193.94114,2.442676735,1.162377218,1.692254449,1.51648361,NA,1.924650419,0.518026316,0.620828614
945,Sweden,01.07.88,1.455856518,109765.5837,4509203.663,53870.91,78428.31544,69600.30458,2.434256511,1.194687888,1.739294148,1.543516545,NA,1.938379529,0.495876982,0.634081305
946,Sweden,01.10.88,1.455856518,105283.6888,4524248.421,52848.79,76940.25538,68702.21563,2.327097874,1.16812308,1.700619599,1.518533229,NA,1.879833889,0.447263986,0.652543774
947,Sweden,01.01.89,1.455856518,101068.2389,4532619.988,50027.84,72833.35693,66223.57904,2.229797318,1.103728972,1.606871018,1.461044147,NA,1.804946625,0.424850693,0.655236301
948,Sweden,01.04.89,1.455856518,98074.13479,4548572.44,49022.08,71369.11468,65339.86485,2.156151981,1.077746494,1.569044258,1.436491684,NA,1.759913177,0.396238804,0.666229327
949,Sweden,01.07.89,1.455856518,93517.98716,4560707.829,48340.05,70376.17686,64740.59705,2.050514759,1.059924288,1.543097683,1.419529588,NA,1.706096823,0.344417936,0.692279625
950,Sweden,01.10.89,1.455856518,103884.1865,4590312.143,52410.03,76301.48377,68316.69777,2.263118133,1.141753074,1.662228654,1.488280004,NA,1.83525297,0.427865163,0.657623649
951,Sweden,01.01.90,1.455856518,97012.07514,4606593.234,48947.27,71260.20205,65274.13281,2.105939687,1.062548124,1.546917612,1.416971925,NA,1.727442448,0.378497239,0.672845444
952,Sweden,01.04.90,1.455856518,98237.97571,4601678.073,45866.84,66775.53796,62567.50331,2.134829385,0.996741608,1.451112766,1.359667111,NA,1.703718669,0.431110716,0.636897319
953,Sweden,01.07.90,1.455856518,112286.6713,4610714.902,40230.63,58570.0249,57615.22967,2.435341888,0.872546467,1.270302461,1.24959428,NA,1.74447393,0.690867958,0.513108359
954,Sweden,01.10.90,1.455856518,134442.8853,4626610.051,31055.25,45211.98812,49553.25319,2.905861609,0.671231196,0.977216312,1.071048838,NA,1.764176777,1.141684832,0.368582191
955,Sweden,01.01.91,1.455856518,146646.0462,4621756.135,25968.23,37806.0169,45083.52707,3.172950755,0.561869325,0.818001119,0.97546313,NA,1.759288628,1.413662127,0.307430908
956,Sweden,01.04.91,1.455856518,158538.8402,4598738.405,19045.14,27726.9912,39000.53227,3.447442021,0.414138364,0.602926037,0.84807025,NA,1.709875146,1.737566874,0.245999859
957,Sweden,01.07.91,1.455856518,189319.288,4575702.396,15835.3,23053.92472,36180.19627,4.137491288,0.346073644,0.50383357,0.790702566,NA,1.80873574,2.328755548,0.191106763
958,Sweden,01.10.91,1.455856518,217552.7913,4560660.382,13351.33,19437.6208,33997.64821,4.770203724,0.292749928,0.426201891,0.745454504,NA,1.885727936,2.884475787,0.156273096
959,Sweden,01.01.92,1.455856518,249061.1311,4541492.263,12671.9,18448.46821,33400.66491,5.484125408,0.279025027,0.406220404,0.735455726,NA,2.008315571,3.475809836,0.134106293
960,Sweden,01.04.92,1.455856518,282754.3907,4547420.556,11062.35,16105.19435,31986.42874,6.217907212,0.243266482,0.354161093,0.703397197,NA,2.091329363,4.126577849,0.113124428
961,Sweden,01.07.92,1.455856518,315155.6738,4508408.253,9499.961,13830.58014,30613.63073,6.990397853,0.21071652,0.30677302,0.679034129,NA,2.178696565,4.811701289,0.097138123
962,Sweden,01.10.92,1.455856518,337972.0225,4477314.585,9032.455,13149.95848,30202.85512,7.54854313,0.201738226,0.293701911,0.674575229,NA,2.256559375,5.291983755,0.089364957
963,Sweden,01.01.93,1.455856518,393387.0222,4452847.294,8327.993,12124.36289,29583.87737,8.834505121,0.187026243,0.272283375,0.664381134,NA,2.42270067,6.411804452,0.075202983
964,Sweden,01.04.93,1.455856518,450808.9398,4430517.351,8177.184,11904.80662,29451.36856,10.17508575,0.184564992,0.268700147,0.664738816,NA,2.600725755,7.574359999,0.065330046
965,Sweden,01.07.93,1.455856518,478711.9941,4424421.447,8867.023,12909.11323,30057.49777,10.8197648,0.200410904,0.29176952,0.67935431,NA,2.711172042,8.108592755,0.06278827
966,Sweden,01.10.93,1.455856518,488014.0183,4416872.561,9094.466,13240.2376,30257.34128,11.04885893,0.205902839,0.29976499,0.685039943,NA,2.751165152,8.297693778,0.062000967
967,Sweden,01.01.94,1.455856518,484526.5743,4408770.691,9493.58,13821.29032,30608.02405,10.99006068,0.215333948,0.313495332,0.694253029,NA,2.762224269,8.227836413,0.063170991
968,Sweden,01.04.94,1.455856518,463301.5697,4407365.519,11645.34,16953.94414,32498.67474,10.51198426,0.264224511,0.384672977,0.737371897,NA,2.784105202,7.72787906,0.070145833
969,Sweden,01.07.94,1.455856518,462021.4613,4418492.311,12261.11,17850.41691,33039.72298,10.45654103,0.277495334,0.403993391,0.74776011,NA,2.796244673,7.660296353,0.07151123
970,Sweden,01.10.94,1.455856518,455126.6922,4428095.222,13933.3,20284.88562,34508.99799,10.27815956,0.314656738,0.458095063,0.779319239,NA,2.830188595,7.447970961,0.075822839
971,Sweden,01.01.95,1.455856518,445175.7673,4433911.029,14810.64,21562.16678,35279.87553,10.04025034,0.33403106,0.486301295,0.795682983,NA,2.826456499,7.213793843,0.079249317
972,Sweden,01.04.95,1.455856518,438317.8578,4460293.384,14868.4,21646.25705,35330.62654,9.827108221,0.333350269,0.485310162,0.792114408,NA,2.790016848,7.037091373,0.080605036
973,Sweden,01.07.95,1.455856518,439204.4393,4459189.43,15105.8,21991.87739,35539.2188,9.849423224,0.338756634,0.493181053,0.796988317,NA,2.801762881,7.047660343,0.080917258
974,Sweden,01.10.95,1.455856518,455611.7126,4454421.8,15081.82,21956.96595,35518.14869,10.22830197,0.338580868,0.492925164,0.797368329,NA,2.855822833,7.372479134,0.077957058
975,Sweden,01.01.96,1.455856518,457549.0366,4468108.838,14803.81,21552.22328,35273.87433,10.24032881,0.331321607,0.482356721,0.789458709,NA,2.843293295,7.397035516,0.077093102
976,Sweden,01.04.96,1.455856518,479434.286,4458789.042,14194.55,20665.22813,34738.54612,10.75256715,0.31834989,0.463471762,0.779102707,NA,2.894365937,7.858201217,0.072457367
977,Sweden,01.07.96,1.455856518,486654.7992,4463966.995,13867.13,20188.55159,34450.85751,10.90184582,0.31064589,0.452255844,0.771754306,NA,2.900611393,8.001234425,0.070791159
978,Sweden,01.10.96,1.455856518,496964.4054,4466248.507,13301.18,19364.6096,33953.58376,11.12711047,0.297815493,0.433576626,0.760226031,NA,2.908456469,8.218654005,0.068321963
979,Sweden,01.01.97,1.455856518,509594.4411,4452195.045,14018.32,20408.66254,34583.70108,11.44591456,0.314863115,0.458395518,0.776778661,NA,2.9817683,8.464146265,0.067865146
980,Sweden,01.04.97,1.455856518,511579.7445,4445668.243,15175.57,22093.45249,35600.52243,11.50737564,0.341356331,0.496965839,0.800791253,NA,3.035622796,8.471752845,0.06958939
981,Sweden,01.07.97,1.455856518,480111.9481,4432325.764,16709.31,24326.35787,36948.1479,10.83205463,0.376987408,0.548839575,0.833606325,NA,3.004940806,7.827113823,0.07695736
982,Sweden,01.10.97,1.455856518,447972.957,4404002.488,18696.8,27219.85814,38694.46224,10.17195059,0.424541086,0.618070907,0.878620354,NA,2.989528863,7.182421726,0.086376782
983,Sweden,01.01.98,1.455856518,427145.6772,4400094.831,20906.79,30437.28649,40636.2769,9.707647075,0.475144078,0.691741602,0.923531843,NA,2.994214621,6.713432454,0.095134468
984,Sweden,01.04.98,1.455856518,426711.0584,4412639.504,22219.17,32347.92346,41789.40371,9.670199845,0.503534675,0.733074239,0.947038698,NA,3.026227598,6.643972248,0.097933726
985,Sweden,01.07.98,1.455856518,406156.8363,4434860.869,24081.53,35059.25241,43425.77218,9.158276851,0.54300531,0.790537819,0.979191309,NA,2.994612679,6.163664172,0.106918728
986,Sweden,01.10.98,1.455856518,383699.6765,4435925.774,25092.51,36531.09423,44314.07294,8.649821842,0.565665687,0.823528077,0.99898139,NA,2.939559668,5.710262174,0.115491557
987,Sweden,01.01.99,1.455856518,372987.4896,4451469.252,24333.88,35426.6378,43647.5003,8.378974862,0.546648278,0.795841458,0.980518966,NA,2.866311876,5.512662985,0.117021352
988,Sweden,01.04.99,1.455856518,354999.4363,4454253.959,24968.18,36350.08759,44204.82999,7.969896634,0.560546844,0.816075777,0.992418268,NA,2.812378177,5.157518456,0.124520846
989,Sweden,01.07.99,1.455856518,352097.5756,4452056.426,25596.48,37264.80224,44756.88776,7.908650338,0.574936109,0.837024482,1.005308187,NA,2.819686319,5.088964019,0.127115013
990,Sweden,01.10.99,1.455856518,335772.5915,4453814.42,28201.45,41057.26479,47045.75284,7.538989276,0.633197689,0.921844983,1.056302495,NA,2.821959104,4.717030173,0.140111951
991,Sweden,01.01.00,1.455856518,320877.4369,4462324.998,31032.95,45179.52252,49533.65922,7.190812796,0.695443519,1.01246598,1.110041497,NA,2.825261156,4.365551639,0.154369406
992,Sweden,01.04.00,1.455856518,303138.1846,4488273.679,35696.78,51969.38982,53631.54811,6.754004017,0.795334299,1.157892623,1.194925977,NA,2.840868679,3.913135339,0.176921123
993,Sweden,01.07.00,1.455856518,292699.4397,4482058.786,37415.39,54471.43939,55141.61019,6.530468557,0.834781331,1.215321842,1.23027414,NA,2.834478187,3.695990371,0.188389873
994,Sweden,01.10.00,1.455856518,279972.0159,4516988.376,36288.22,52830.4416,54151.21873,6.198200937,0.803372003,1.169594367,1.198834582,NA,2.725915925,3.472285012,0.19341654
995,Sweden,01.01.01,1.455856518,271283.7896,4533264.133,29200.94,42512.37882,47923.95787,5.984292591,0.644148215,0.937787377,1.057162267,83906.72375,2.51522729,3.469065301,0.17665618
996,Sweden,01.04.01,1.455856518,258422.2339,4519730.492,26989.25,39292.47552,45980.6495,5.717646979,0.597142906,0.869354392,1.017331666,66782.54768,2.411792554,3.305854424,0.17792838
997,Sweden,01.07.01,1.455856518,263258.4497,4533111.849,27515.64,40058.82383,46443.16373,5.807455419,0.606992303,0.8836937,1.024531608,65646.68615,2.439246121,3.368209297,0.176416612
998,Sweden,01.10.01,1.455856518,271409.4621,4540350.416,25694.17,37407.02486,44842.72339,5.9777206,0.565907202,0.823879688,0.987648954,59627.75509,2.429792069,3.547928531,0.165221666
999,Sweden,01.01.02,1.455856518,270391.4118,4544661.722,28324.84,41236.90293,47154.16985,5.949648803,0.623255189,0.907370129,1.037572711,55530.57687,2.484591162,3.465057642,0.174392262
1000,Sweden,01.04.02,1.455856518,264179.6896,4535967.86,29636.54,43146.54992,48306.69918,5.824108497,0.653367504,0.95120934,1.06497005,56864.1959,2.490482105,3.333626392,0.182855462
1001,Sweden,01.07.02,1.455856518,274338.8871,4545216.637,28807.98,41940.28545,47578.68233,6.035771429,0.633808733,0.922734576,1.0467858,54488.30815,2.513595,3.522176429,0.173430325
1002,Sweden,01.10.02,1.455856518,281125.9812,4552501.621,30066.98,43773.2088,48684.90664,6.175197826,0.660449627,0.961519895,1.069409979,50518.30544,2.56978952,3.605408306,0.173178254
1003,Sweden,01.01.03,1.455856518,289348.6879,4554994.809,29182.04,42484.86313,47907.35133,6.352338478,0.640660225,0.932709364,1.051754246,48422.29205,2.58478219,3.767556288,0.165569617
1004,Sweden,01.04.03,1.455856518,291993.0809,4564535.69,26687.07,38852.5448,45715.13809,6.396994148,0.584661219,0.851182846,1.001528769,49050.42613,2.531160539,3.865833609,0.156562402
1005,Sweden,01.07.03,1.455856518,304162.8602,4562543.615,23681.12,34476.3129,43073.95068,6.666519509,0.519033285,0.755637991,0.944077565,40759.05301,2.508727069,4.15779244,0.141614761
1006,Sweden,01.10.03,1.455856518,327353.5118,4575022.181,21501.77,31303.492,41159.05795,7.155233328,0.469981765,0.684226016,0.899647178,38602.84878,2.537160908,4.61807242,0.125732752
1007,Sweden,01.01.04,1.455856518,338834.7318,4580314.427,22844.93,33258.94024,42339.2297,7.397630386,0.498763357,0.726127884,0.924373869,36778.03362,2.614990674,4.782639712,0.124955401
1008,Sweden,01.04.04,1.455856518,340597.3362,4582583.943,20691.7,30124.14631,40447.28739,7.432429836,0.451529099,0.657361582,0.882630583,36927.29481,2.561267242,4.871162594,0.118753975
1009,Sweden,01.07.04,1.455856518,345546.7755,4589983.315,19928.68,29013.29867,39776.85747,7.528279554,0.434177613,0.632100308,0.866601352,39160.08698,2.554215582,4.974063972,0.115112802
1010,Sweden,01.10.04,1.455856518,340568.8096,4580479.221,19972.36,29076.89048,39815.23704,7.435222238,0.436032106,0.634800183,0.869237368,38017.467,2.542237796,4.892984442,0.116908055
1011,Sweden,01.01.05,1.455856518,341035.0541,4584960.438,20520.07,29874.27765,40296.48415,7.438124247,0.447551735,0.651571111,0.87888401,37493.67952,2.556804346,4.881319901,0.118159361
1012,Sweden,01.04.05,1.455856518,363850.6853,4615372.589,21650,31519.29361,41289.3007,7.883452058,0.469084556,0.682919808,0.894603846,41894.2572,2.655666872,5.227785186,0.113478694
1013,Sweden,01.07.05,1.455856518,356987.9243,4620405.572,22393.7,32602.0141,41942.75505,7.726333083,0.484669574,0.705609358,0.907772151,41231.76423,2.648348542,5.07798454,0.117490683
1014,Sweden,01.10.05,1.455856518,354085.7342,4640879.115,24829.9,36148.77175,44083.32983,7.629712504,0.535025787,0.778920779,0.949891793,47390.20977,2.692099792,4.937612712,0.124499028
1015,Sweden,01.01.06,1.455856518,347179.0604,4649686.207,27405.17,39897.99536,46346.09892,7.466720224,0.589398269,0.858079311,0.996757563,48361.52533,2.728096379,4.738623845,0.133493359
1016,Sweden,01.04.06,1.455856518,341747.432,4657539.525,29912.73,43548.64293,48549.3744,7.337510078,0.642243181,0.935013921,1.042382445,43649.85637,2.76559066,4.571919418,0.142062148
1017,Sweden,01.07.06,1.455856518,323250.7059,4682616.417,34900.96,50810.79009,52932.29837,6.903207034,0.745330322,1.085094007,1.130400051,48063.48466,2.79345406,4.109752975,0.163749985
1018,Sweden,01.10.06,1.455856518,310048.9037,4694059.483,37440.48,54507.96683,55163.6556,6.605133677,0.797614094,1.161211677,1.175180157,48111.12262,2.786076458,3.819057219,0.177919209
1019,Sweden,01.01.07,1.455856518,302816.1817,4710258.566,38423.07,55938.47689,56027.01139,6.428865367,0.815731652,1.187588242,1.189467852,50954.32776,2.765308062,3.663557305,0.185019873
1020,Sweden,01.04.07,1.455856518,290058.762,4721400.846,41363.15,60218.81152,58610.32193,6.143489432,0.876077913,1.27544374,1.241375681,56074.15506,2.761589828,3.381899603,0.202063615
1021,Sweden,01.07.07,1.455856518,287548.0602,4754146.339,43906.49,63921.54964,60845.03562,6.048363674,0.923540986,1.344543165,1.279830937,57125.81767,2.782244228,3.266119446,0.211599534
1022,Sweden,01.10.07,1.455856518,287465.0074,4759649.381,45557.95,66325.83844,62296.09614,6.039625704,0.957170295,1.393502612,1.308837924,55562.83286,2.811563829,3.228061874,0.21670845
1023,Sweden,01.01.08,1.455856518,277708.1843,4769246.209,41143.08,59898.42118,58416.95673,5.822894691,0.862674691,1.255930572,1.224867708,54332.78778,2.670632074,3.152262617,0.210353746
1024,Sweden,01.04.08,1.455856518,279573.2159,4771914.747,41260.35,60069.14947,58519.99639,5.858721933,0.864649772,1.258806007,1.226342034,50251.66003,2.680447159,3.178274773,0.209319037
1025,Sweden,01.07.08,1.455856518,296360.2937,4788204.772,37331.02,54348.60878,55067.47823,6.189382197,0.779645437,1.13505189,1.15006523,53158.27111,2.667994239,3.521387958,0.185812605
1026,Sweden,01.10.08,1.455856518,322824.6618,4782815.103,32187.22,46859.97402,50547.86219,6.749678899,0.672976465,0.979757173,1.056864234,38504.43371,2.670860202,4.078818697,0.156579928
1027,Sweden,01.01.09,1.455856518,360744.3859,4787368.565,32787.35,47733.6772,51075.1683,7.535337649,0.684872066,0.997075461,1.066873536,35144.07489,2.83535753,4.699980119,0.141582711
1028,Sweden,01.04.09,1.455856518,405233.0921,4794423.767,24218.26,35258.31167,43545.91043,8.452175107,0.505133905,0.735402488,0.908261609,32111.88089,2.770701384,5.681473723,0.10745892
1029,Sweden,01.07.09,1.455856518,415839.6372,4767184.369,24839.75,36163.11194,44091.98457,8.722961082,0.521057045,0.758584295,0.924906216,31319.75442,2.840408585,5.882552497,0.106031221
1030,Sweden,01.10.09,1.455856518,425810.4585,4783917.551,26137.64,38052.65355,45232.3797,8.900873687,0.546364767,0.795428708,0.945509182,35974.08606,2.901009789,5.999863898,0.106226559
1031,Sweden,01.01.10,1.455856518,432133.9463,4789140.691,27428.92,39932.57196,40114.49915,9.023204247,0.572731556,0.833814969,0.837613713,40114.49915,2.749174351,6.274029896,0.092828854
1032,Sweden,01.04.10,1.455856518,425100.4213,4811679.562,31356.08,45649.95344,49410.54945,8.834761664,0.651666006,0.948732202,1.02688778,49410.54945,3.012027356,5.822734308,0.116232652
1033,Sweden,01.07.10,1.455856518,414311.3476,4819798.079,34762.45,50609.1394,55177.84997,8.596031221,0.72124287,1.050026133,1.144816631,55177.84997,3.137017612,5.459013608,0.133179673
1034,Sweden,01.10.10,1.455856518,397231.4243,4826508.117,39508.55,57518.78002,56853.59577,8.230203174,0.818574196,1.191726578,1.177944684,56853.59577,3.113635186,5.116567988,0.143124618
1035,Sweden,01.01.11,1.455856518,388185.363,4858912.517,41922.04,61032.47517,59703.8315,7.989140815,0.862786474,1.256093312,1.228748847,59703.8315,3.133152974,4.855987841,0.153802377
1036,Sweden,01.04.11,1.455856518,384137.0087,4872715.446,45063.16,65605.4952,66846.79529,7.883427895,0.924805901,1.346384699,1.371859203,66846.79529,3.288609601,4.594818293,0.174018108
1037,Sweden,01.07.11,1.455856518,377605.1266,4874684.977,46551.29,67771.99895,66900.27884,7.74624675,0.954959966,1.390284691,1.372402097,66900.27884,3.260516107,4.485730643,0.177169943
1038,Sweden,01.10.11,1.455856518,381770.2558,4885645.966,47487.18,69134.52051,63864.49885,7.814120353,0.971973416,1.415053833,1.307186384,63864.49885,3.196014976,4.618105376,0.167285161
1039,Sweden,01.01.12,1.455856518,381726.0143,4873157.169,47216,68739.72134,67962.93416,7.833238311,0.968899593,1.410578788,1.394638666,67962.93416,3.305228741,4.52800957,0.178041138
1040,Sweden,01.04.12,1.455856518,385713.376,4889643.675,45976.25,66934.82322,67663.26926,7.888373912,0.940278128,1.368910041,1.383807773,67663.26926,3.303936007,4.584437905,0.175423704
1041,Sweden,01.07.12,1.455856518,401614.7952,4903355.07,46495.88,67691.32995,64116.19943,8.190612131,0.948246238,1.380510466,1.307598542,64116.19943,3.272618597,4.917993534,0.15964601
1042,Sweden,01.10.12,1.455856518,405903.9073,4915021.254,45939.21,66880.8983,60987.73137,8.258436461,0.93466961,1.360744844,1.240843696,60987.73137,3.201160542,5.057275918,0.150251649
1043,Sweden,01.01.13,1.455856518,407341.3903,4932748.642,48696.3,70894.82574,63294.23019,8.257898789,0.987204164,1.437227617,1.283143229,63294.23019,3.255160045,5.002738744,0.155383744
1044,Sweden,01.04.13,1.455856518,403191.0441,4939906.805,47939.94,69793.67411,60647.53024,8.161916002,0.970462438,1.412854065,1.227705959,60647.53024,3.165506739,4.996409263,0.150418843
1045,Sweden,01.07.13,1.455856518,399696.4789,4951408.946,47119.19,68598.77987,60258.70552,8.072378656,0.95163196,1.385439591,1.217001185,60258.70552,3.134341141,4.938037515,0.150761162
1046,Sweden,01.10.13,1.455856518,402282.4731,4968015.526,48505.24,70616.6698,65285.674,8.097447985,0.976350411,1.421426109,1.314119766,65285.674,3.262057089,4.835390896,0.162288139
1047,Sweden,01.01.14,1.455856518,407253.5198,4971323.636,47714.57,69465.56772,67789.61531,8.192054062,0.959796092,1.397325397,1.363612999,67789.61531,3.342273389,4.849780673,0.166455566
1048,Sweden,01.04.14,1.455856518,399101.5112,4977062.311,51441.08,74890.8316,70496.84145,8.01881685,1.03356311,1.50471959,1.416434777,70496.84145,3.370182644,4.648634205,0.176638874
1049,Sweden,01.07.14,1.455856518,398913.7231,5007798.8,55808.47,81249.12479,69972.39129,7.965849648,1.114431155,1.62245186,1.397268422,69972.39129,3.336229934,4.629619714,0.175407331
1050,Sweden,01.10.14,1.455856518,395822.9732,4996925.505,59484.88,86601.45025,72031.92814,7.921330281,1.190429594,1.733094683,1.441524955,72031.92814,3.379170797,4.542159484,0.18198016
1051,Sweden,01.01.15,1.455856518,393970.601,5013945.577,65827.34,95835.16198,77650.60377,7.857496555,1.312885012,1.911372202,1.548692593,77650.60377,3.488387409,4.369109146,0.197097457
1052,Sweden,01.04.15,1.455856518,388281.0058,5019738.359,67359.47,98065.72343,79295.04066,7.73508454,1.341892051,1.953602288,1.579664815,79295.04066,3.495545864,4.239538676,0.204220756
1053,Sweden,01.07.15,1.455856518,362229.7671,5023704.944,74336.41,108223.147,84671.77784,7.210410865,1.479712898,2.154249666,1.685444881,84671.77784,3.486079472,3.724331393,0.233751573
1054,Sweden,01.10.15,1.455856518,365054.9022,5054929.945,84129.45,122480.4081,92241.75005,7.221759869,1.664304964,2.422989229,1.824787901,92241.75005,3.630176309,3.59158356,0.252679116
1055,Sweden,01.01.16,1.455856518,363717.4187,5064152.994,88637.23,129043.089,93759.95852,7.182196493,1.750287365,2.548167268,1.851444035,93759.95852,3.646564802,3.535631691,0.257782426
